line_item_id,gift_date,gift_amount,order_number,recurring_period,recurring_sequence,ref_code,ref_code_variant
377732325,2021-02-27,20,PP261519198952,once,0,em_20210227_ak,email_1091353
377732350,2021-02-27,20,PP261519198953,once,0,em_20210227_ak,email_1091353
377732357,2021-02-27,20,PP261519198954,once,0,em_20210227_ak,email_1091359
377732373,2021-02-27,20,PP261519198955,once,0,em_20210227_ak,email_1091359
377732400,2021-02-27,20,PP261519198958,once,0,em_20210227_ak,email_1091359
377732445,2021-02-27,20,PP261519198961,once,0,em_20210227_ak,email_1091359
377732570,2021-02-27,20,PP261519198971,once,0,em_20210227_ak,email_1091353
377732614,2021-02-27,20,PP261519198974,once,0,em_20210227_ak,email_1091353
377732653,2021-02-27,20,PP261519198977,once,0,em_20210227_ak,email_1091359
377732678,2021-02-27,20,PP261519198979,once,0,em_20210227_ak,email_1091353
390909904,2021-05-27,20,PP261519198991,monthly,3,em_20210227_ak,email_1091353
377732835,2021-02-27,20,PP261519198991,monthly,0,em_20210227_ak,email_1091353
386601514,2021-04-27,20,PP261519198991,monthly,2,em_20210227_ak,email_1091353
382111910,2021-03-27,20,PP261519198991,monthly,1,em_20210227_ak,email_1091353
390909908,2021-05-27,20,PP261519198998,monthly,3,em_20210227_ak,email_1091353
377732922,2021-02-27,20,PP261519198998,monthly,0,em_20210227_ak,email_1091353
386601518,2021-04-27,20,PP261519198998,monthly,2,em_20210227_ak,email_1091353
382111916,2021-03-27,20,PP261519198998,monthly,1,em_20210227_ak,email_1091353
377732939,2021-02-27,20,PP261519198999,once,0,em_20210227_ak,email_1091353
377732988,2021-02-27,20,PP261519199003,once,0,em_20210227_ak,email_1090088___subject_1468942
386601525,2021-04-27,20,PP261519199007,monthly,2,em_20210227_ak,email_1091359
390909914,2021-05-27,20,PP261519199007,monthly,3,em_20210227_ak,email_1091359
377733044,2021-02-27,20,PP261519199007,monthly,0,em_20210227_ak,email_1091359
382111924,2021-03-27,20,PP261519199007,monthly,1,em_20210227_ak,email_1091359
377733056,2021-02-27,20,PP261519199008,once,0,em_20210227_ak,email_1091359
377733053,2021-02-27,20,PP261519199008,once,0,em_20210227_ak,email_1091359
377733063,2021-02-27,20,PP261519199009,monthly,0,em_20210227_ak,email_1091353
382111928,2021-03-27,20,PP261519199009,monthly,1,em_20210227_ak,email_1091353
386601530,2021-04-27,20,PP261519199009,monthly,2,em_20210227_ak,email_1091353
390909915,2021-05-27,20,PP261519199009,monthly,3,em_20210227_ak,email_1091353
377733105,2021-02-27,20,PP261519199012,once,0,em_20210227_ak,email_1090088___subject_1468942
377733169,2021-02-27,20,PP261519199017,once,0,em_20210227_ak,email_1091353
377733311,2021-02-27,20,PP261519199028,once,0,em_20210227_ak,email_1091353
390909929,2021-05-27,20,PP261519199029,monthly,3,em_20210227_ak,email_1091353
386601543,2021-04-27,20,PP261519199029,monthly,2,em_20210227_ak,email_1091353
377733351,2021-02-27,20,PP261519199029,monthly,0,em_20210227_ak,email_1091353
382111940,2021-03-27,20,PP261519199029,monthly,1,em_20210227_ak,email_1091353
377733389,2021-02-27,20,PP261519199032,once,0,em_20210227_ak,email_1091353
377733680,2021-02-27,20,PP261519199055,once,0,em_20210227_ak,email_1091359
377733694,2021-02-27,20,PP261519199056,once,0,em_20210227_ak,email_1091359
382111953,2021-03-27,20,PP261519199057,monthly,1,em_20210227_ak,email_1091359
377733702,2021-02-27,20,PP261519199057,monthly,0,em_20210227_ak,email_1091359
377733767,2021-02-27,20,PP261519199062,once,0,em_20210227_ak,email_1091359
377733825,2021-02-27,20,PP261519199067,once,0,em_20210227_ak,email_1091353
377733859,2021-02-27,20,PP261519199069,once,0,em_20210227_ak,email_1091353
377733903,2021-02-27,20,PP261519199073,once,0,em_20210227_ak,email_1091353
377733922,2021-02-27,20,PP261519199074,once,0,em_20210227_ak,email_1091353
377734295,2021-02-27,20,PP261519199104,once,0,em_20210227_ak,email_1091359
377734332,2021-02-27,20,PP261519199107,once,0,em_20210227_ak,email_1091353
377734384,2021-02-27,20,PP261519199111,once,0,em_20210227_ak,email_1091366
377734449,2021-02-27,20,PP261519199116,once,0,em_20210227_ak,email_1091353
377734525,2021-02-27,20,PP261519199123,once,0,em_20210227_ak,email_1091353
377734827,2021-02-27,20,PP261519199147,once,0,em_20210227_ak,email_1091366
377734880,2021-02-27,20,PP261519199152,once,0,em_20210227_ak,email_1091366
377734879,2021-02-27,20,PP261519199152,once,0,em_20210227_ak,email_1090088___subject_1468942
377734928,2021-02-27,20,PP261519199155,once,0,em_20210227_ak,email_1091366
377734985,2021-02-27,20,PP261519199160,once,0,em_20210227_ak,email_1090088___subject_1468942
377735165,2021-02-27,20,PP261519199173,once,0,em_20210227_ak,email_1091353
377735197,2021-02-27,20,PP261519199175,once,0,em_20210227_ak,email_1091353
377735353,2021-02-27,20,PP261519199187,once,0,em_20210227_ak,email_1091353
377735460,2021-02-27,20,PP261519199194,once,0,em_20210227_ak,email_1091366
377735475,2021-02-27,20,PP261519199196,once,0,em_20210227_ak,email_1091366
377735493,2021-02-27,20,PP261519199197,once,0,em_20210227_ak,email_1091353
377735536,2021-02-27,20,PP261519199200,once,0,em_20210227_ak,email_1091359
377735538,2021-02-27,20,PP261519199201,once,0,em_20210227_ak,email_1091359
377735566,2021-02-27,20,PP261519199203,once,0,em_20210227_ak,email_1091366
377735598,2021-02-27,20,PP261519199206,once,0,em_20210227_ak,email_1091353
377735640,2021-02-27,20,PP261519199209,monthly,0,em_20210227_ak,email_1091366
377735674,2021-02-27,20,PP261519199212,once,0,em_20210227_ak,email_1091353
377735833,2021-02-27,20,PP261519199225,once,0,em_20210227_ak,email_1091366
377736004,2021-02-27,20,PP261519199239,once,0,em_20210227_ak,email_1091353
390910049,2021-05-27,20,PP261519199245,monthly,3,em_20210227_ak,email_1091353
382112091,2021-03-27,20,PP261519199245,monthly,1,em_20210227_ak,email_1091353
386601667,2021-04-27,20,PP261519199245,monthly,2,em_20210227_ak,email_1091353
377736077,2021-02-27,20,PP261519199245,monthly,0,em_20210227_ak,email_1091353
377736098,2021-02-27,20,PP261519199247,once,0,em_20210227_ak,email_1091366
377736144,2021-02-27,20,PP261519199251,once,0,em_20210227_ak,email_1091353
377736204,2021-02-27,20,PP261519199255,once,0,em_20210227_ak,email_1091366
377736257,2021-02-27,20,PP261519199260,once,0,em_20210227_ak,email_1091353
377736274,2021-02-27,20,PP261519199261,once,0,em_20210227_ak,email_1091353
377736572,2021-02-27,20,PP261519199286,once,0,em_20210227_ak,email_1091353
377736692,2021-02-27,20,PP261519199295,once,0,em_20210227_ak,email_1091366
377736722,2021-02-27,20,PP261519199297,once,0,em_20210227_ak,email_1091359
377736774,2021-02-27,20,PP261519199302,once,0,em_20210227_ak,email_1091366
377736787,2021-02-27,20,PP261519199303,once,0,em_20210227_ak,email_1090088___subject_1468940
377736846,2021-02-27,20,PP261519199307,once,0,em_20210227_ak,email_1091353
377736887,2021-02-27,20,PP261519199310,once,0,em_20210227_ak,email_1091353
377736962,2021-02-27,20,PP261519199317,once,0,em_20210227_ak,email_1091366
377736982,2021-02-27,20,PP261519199318,once,0,em_20210227_ak,email_1091359
377737054,2021-02-27,20,PP261519199323,once,0,em_20210227_ak,email_1091366
377737108,2021-02-27,20,PP261519199327,once,0,em_20210227_ak,email_1091353
377737137,2021-02-27,20,PP261519199329,once,0,em_20210227_ak,email_1091353
377737157,2021-02-27,20,PP261519199331,once,0,em_20210227_ak,email_1091366
377737165,2021-02-27,20,PP261519199331,once,0,em_20210227_ak,email_1091353
377737266,2021-02-27,20,PP261519199339,once,0,em_20210227_ak,email_1091366
377737413,2021-02-27,20,PP261519199350,once,0,em_20210227_ak,email_1091353
377737437,2021-02-27,20,PP261519199352,once,0,em_20210227_ak,email_1091366
377737469,2021-02-27,20,PP261519199355,once,0,em_20210227_ak,email_1091359
377737499,2021-02-27,20,PP261519199357,once,0,em_20210227_ak,email_1091366
377737515,2021-02-27,20,PP261519199359,once,0,em_20210227_ak,email_1091359
377737528,2021-02-27,20,PP261519199360,once,0,em_20210227_ak,email_1091353
377737554,2021-02-27,20,PP261519199362,once,0,em_20210227_ak,email_1091353
377737654,2021-02-27,20,PP261519199371,once,0,em_20210227_ak,email_1091359
377737753,2021-02-27,20,PP261519199379,once,0,em_20210227_ak,email_1091353
377737999,2021-02-27,20,PP261519199399,once,0,em_20210227_ak,email_1091359
377738091,2021-02-27,20,PP261519199406,once,0,em_20210227_ak,email_1091359
377738116,2021-02-27,20,PP261519199407,once,0,em_20210227_ak,email_1091359
377738238,2021-02-27,20,PP261519199417,once,0,em_20210227_ak,email_1091353
377738236,2021-02-27,20,PP261519199417,once,0,em_20210227_ak,email_1091359
377738245,2021-02-27,20,PP261519199418,once,0,em_20210227_ak,email_1091353
377738322,2021-02-27,20,PP261519199424,once,0,em_20210227_ak,email_1091353
377738431,2021-02-27,20,PP261519199433,once,0,em_20210227_ak,email_1091353
386601797,2021-04-27,20,PP261519199460,monthly,2,em_20210227_ak,email_1091359
382112224,2021-03-27,20,PP261519199460,monthly,1,em_20210227_ak,email_1091359
377738748,2021-02-27,20,PP261519199460,monthly,0,em_20210227_ak,email_1091359
390910165,2021-05-27,20,PP261519199460,monthly,3,em_20210227_ak,email_1091359
377738818,2021-02-27,20,PP261519199465,once,0,em_20210227_ak,email_1091359
377738845,2021-02-27,20,PP261519199467,once,0,em_20210227_ak,email_1091366
377738899,2021-02-27,20,PP261519199472,once,0,em_20210227_ak,email_1091353
377738914,2021-02-27,20,PP261519199474,once,0,em_20210227_ak,email_1091353
377738943,2021-02-27,20,PP261519199476,once,0,em_20210227_ak,email_1091359
377739073,2021-02-27,20,PP261519199485,once,0,em_20210227_ak,email_1091353
377739075,2021-02-27,20,PP261519199486,once,0,em_20210227_ak,email_1091366
377739081,2021-02-27,20,PP261519199486,once,0,em_20210227_ak,email_1091359
377739084,2021-02-27,20,PP261519199487,once,0,em_20210227_ak,email_1091353
377739222,2021-02-27,20,PP261519199497,once,0,em_20210227_ak,email_1091353
377739237,2021-02-27,20,PP261519199499,once,0,em_20210227_ak,email_1091353
377739254,2021-02-27,20,PP261519199500,once,0,em_20210227_ak,email_1091353
377739264,2021-02-27,20,PP261519199501,monthly,0,em_20210227_ak,email_1091366
377739300,2021-02-27,20,PP261519199503,once,0,em_20210227_ak,email_1091353
377739313,2021-02-27,20,PP261519199504,once,0,em_20210227_ak,email_1091359
377739461,2021-02-27,20,PP261519199514,once,0,em_20210227_ak,email_1091353
377739480,2021-02-27,20,PP261519199516,once,0,em_20210227_ak,email_1091366
377739573,2021-02-27,20,PP261519199523,once,0,em_20210227_ak,email_1091353
377739728,2021-02-27,20,PP261519199535,once,0,em_20210227_ak,email_1091359
377739796,2021-02-27,20,PP261519199539,once,0,em_20210227_ak,email_1091366
377739820,2021-02-27,20,PP261519199541,once,0,em_20210227_ak,email_1091353
377740024,2021-02-27,20,PP261519199556,once,0,em_20210227_ak,email_1091353
377740067,2021-02-27,20,PP261519199560,once,0,em_20210227_ak,email_1091366
377740183,2021-02-27,20,PP261519199569,once,0,em_20210227_ak,email_1091353
377740445,2021-02-27,20,PP261519199589,once,0,em_20210227_ak,email_1091353
377740554,2021-02-27,20,PP261519199598,once,0,em_20210227_ak,email_1091353
377740598,2021-02-27,20,PP261519199602,once,0,em_20210227_ak,email_1091366
377740804,2021-02-27,20,PP261519199619,once,0,em_20210227_ak,email_1091353
377740864,2021-02-27,20,PP261519199624,once,0,em_20210227_ak,email_1091366
377740894,2021-02-27,20,PP261519199626,once,0,em_20210227_ak,email_1091359
377740951,2021-02-27,20,PP261519199630,once,0,em_20210227_ak,email_1091359
377740942,2021-02-27,20,PP261519199630,once,0,em_20210227_ak,email_1091366
377741077,2021-02-27,20,PP261519199640,once,0,em_20210227_ak,email_1091366
377741204,2021-02-27,20,PP261519199650,once,0,em_20210227_ak,email_1091353
377741222,2021-02-27,20,PP261519199652,once,0,em_20210227_ak,email_1091366
377741332,2021-02-27,20,PP261519199661,once,0,em_20210227_ak,email_1091366
377741354,2021-02-27,20,PP261519199663,once,0,em_20210227_ak,email_1091366
377741958,2021-02-27,20,PP261519199709,once,0,em_20210227_ak,email_1090088___subject_1468940
377742017,2021-02-27,20,PP261519199714,once,0,em_20210227_ak,email_1091353
377742030,2021-02-27,20,PP261519199715,once,0,em_20210227_ak,email_1091353
377742126,2021-02-27,20,PP261519199722,once,0,em_20210227_ak,email_1091366
377742226,2021-02-27,20,PP261519199728,once,0,em_20210227_ak,email_1091353
377742431,2021-02-27,20,PP261519199743,once,0,em_20210227_ak,email_1091353
377742460,2021-02-27,20,PP261519199746,once,0,em_20210227_ak,email_1091353
377742579,2021-02-27,20,PP261519199757,once,0,em_20210227_ak,email_1091353
377742625,2021-02-27,20,PP261519199760,once,0,em_20210227_ak,email_1091359
377742624,2021-02-27,20,PP261519199760,once,0,em_20210227_ak,email_1091366
377742621,2021-02-27,20,PP261519199760,once,0,em_20210227_ak,email_1091359
377742704,2021-02-27,20,PP261519199766,once,0,em_20210227_ak,email_1091359
377742818,2021-02-27,20,PP261519199775,once,0,em_20210227_ak,email_1090088___subject_1468940
377742857,2021-02-27,20,PP261519199778,once,0,em_20210227_ak,email_1091359
377742871,2021-02-27,20,PP261519199779,once,0,em_20210227_ak,email_1091353
377742891,2021-02-27,20,PP261519199781,once,0,em_20210227_ak,email_1091359
377742890,2021-02-27,20,PP261519199781,once,0,em_20210227_ak,email_1090088___subject_1468941
377743147,2021-02-27,20,PP261519199799,once,0,em_20210227_ak,email_1091366
377743213,2021-02-27,20,PP261519199804,once,0,em_20210227_ak,email_1091366
377743588,2021-02-27,20,PP261519199832,once,0,em_20210227_ak,email_1091359
377743635,2021-02-27,20,PP261519199835,once,0,em_20210227_ak,email_1091353
377743701,2021-02-27,20,PP261519199841,once,0,em_20210227_ak,email_1091353
377744099,2021-02-27,20,PP261519199869,once,0,em_20210227_ak,email_1091353
377744248,2021-02-27,20,PP261519199881,monthly,0,em_20210227_ak,email_1091353
377744441,2021-02-27,20,PP261519199895,once,0,em_20210227_ak,email_1091353
377744559,2021-02-27,20,PP261519199905,once,0,em_20210227_ak,email_1091353
377744630,2021-02-27,20,PP261519199910,once,0,em_20210227_ak,email_1091366
377744650,2021-02-27,20,PP261519199911,monthly,0,em_20210227_ak,email_1091353
377744684,2021-02-27,20,PP261519199915,once,0,em_20210227_ak,email_1091366
377744705,2021-02-27,20,PP261519199917,once,0,em_20210227_ak,email_1091353
377744732,2021-02-27,20,PP261519199919,once,0,em_20210227_ak,email_1091353
377744745,2021-02-27,20,PP261519199921,once,0,em_20210227_ak,email_1091353
377744830,2021-02-27,20,PP261519199928,monthly,0,em_20210227_ak,email_1091359
377744848,2021-02-27,20,PP261519199929,monthly,0,em_20210227_ak,email_1091353
377744877,2021-02-27,20,PP261519199932,once,0,em_20210227_ak,email_1091366
377744984,2021-02-27,20,PP261519199940,once,0,em_20210227_ak,email_1091353
383402037,2021-04-02,20,PP261519199943,monthly,1,em_20210227_ak,email_1091353
377745026,2021-02-27,20,PP261519199943,monthly,0,em_20210227_ak,email_1091353
377745141,2021-02-27,20,PP261519199952,once,0,em_20210227_ak,email_1091353
377745210,2021-02-27,20,PP261519199958,once,0,em_20210227_ak,email_1091353
377745309,2021-02-27,20,PP261519199966,once,0,em_20210227_ak,email_1091359
377745484,2021-02-27,20,PP261519199978,once,0,em_20210227_ak,email_1091353
377745762,2021-02-27,20,PP261519199999,once,0,em_20210227_ak,email_1091359
377745833,2021-02-27,20,PP261519200005,once,0,em_20210227_ak,email_1091353
377745947,2021-02-27,20,PP261519200014,monthly,0,em_20210227_ak,email_1090088___subject_1468942
377746076,2021-02-27,20,PP261519200023,once,0,em_20210227_ak,email_1091353
377746146,2021-02-27,20,PP261519200028,once,0,em_20210227_ak,email_1090088___subject_1468940
377746160,2021-02-27,20,PP261519200030,monthly,0,em_20210227_ak,email_1091366
377746304,2021-02-27,20,PP261519200038,once,0,em_20210227_ak,email_1091353
377746384,2021-02-27,20,PP261519200045,once,0,em_20210227_ak,email_1091359
377746405,2021-02-27,20,PP261519200046,once,0,em_20210227_ak,email_1091359
377746394,2021-02-27,20,PP261519200046,once,0,em_20210227_ak,email_1091353
377746417,2021-02-27,20,PP261519200047,monthly,0,em_20210227_ak,email_1090088___subject_1468940
377747019,2021-02-27,20,PP261519200098,once,0,em_20210227_ak,email_1091359
377747053,2021-02-27,20,PP261519200101,once,0,em_20210227_ak,email_1091353
377747585,2021-02-27,20,PP261519200142,once,0,em_20210227_ak,email_1091366
377747597,2021-02-27,20,PP261519200143,once,0,em_20210227_ak,email_1091359
377747693,2021-02-27,20,PP261519200151,once,0,em_20210227_ak,email_1091359
386602313,2021-04-27,20,PP261519200242,monthly,2,em_20210227_ak,email_1091366
390910643,2021-05-27,20,PP261519200242,monthly,3,em_20210227_ak,email_1091366
382112791,2021-03-27,20,PP261519200242,monthly,1,em_20210227_ak,email_1091366
377748811,2021-02-27,20,PP261519200242,monthly,0,em_20210227_ak,email_1091366
377749008,2021-02-27,20,PP261519200257,once,0,em_20210227_ak,email_1091353
377749048,2021-02-27,20,PP261519200260,once,0,em_20210227_ak,email_1091366
390910667,2021-05-27,20,PP261519200306,monthly,3,em_20210227_ak,email_1091353
382112822,2021-03-27,20,PP261519200306,monthly,1,em_20210227_ak,email_1091353
386602341,2021-04-27,20,PP261519200306,monthly,2,em_20210227_ak,email_1091353
377749596,2021-02-27,20,PP261519200306,monthly,0,em_20210227_ak,email_1091353
377749727,2021-02-27,20,PP261519200314,once,0,em_20210227_ak,email_1091359
377749840,2021-02-27,20,PP261519200323,once,0,em_20210227_ak,email_1091359
377749973,2021-02-27,20,PP261519200333,monthly,0,em_20210227_ak,email_1091353
377750528,2021-02-27,20,PP261519200376,once,0,em_20210227_ak,email_1091366
377750583,2021-02-27,20,PP261519200380,once,0,em_20210227_ak,email_1091359
377750696,2021-02-27,20,PP261519200389,once,0,em_20210227_ak,email_1091359
377751064,2021-02-27,20,PP261519200419,once,0,em_20210227_ak,email_1090088___subject_1468942
377751501,2021-02-27,20,PP261519200454,once,0,em_20210227_ak,email_1091353
377751590,2021-02-27,20,PP261519200462,once,0,em_20210227_ak,email_1091366
377751689,2021-02-27,20,PP261519200470,once,0,em_20210227_ak,email_1091359
377751848,2021-02-27,20,PP261519200483,once,0,em_20210227_ak,email_1091353
377751879,2021-02-27,20,PP261519200486,once,0,em_20210227_ak,email_1090088___subject_1468940
386602464,2021-04-27,20,PP261519200492,monthly,2,em_20210227_ak,email_1091359
377751958,2021-02-27,20,PP261519200492,monthly,0,em_20210227_ak,email_1091359
382112954,2021-03-27,20,PP261519200492,monthly,1,em_20210227_ak,email_1091359
390910782,2021-05-27,20,PP261519200492,monthly,3,em_20210227_ak,email_1091359
377752175,2021-02-27,20,PP261519200510,once,0,em_20210227_ak,email_1090088___subject_1468940
377752271,2021-02-27,20,PP261519200517,once,0,em_20210227_ak,email_1091359
377752369,2021-02-27,20,PP261519200524,once,0,em_20210227_ak,email_1091359
377752656,2021-02-27,20,PP261519200547,monthly,0,em_20210227_ak,email_1091366
382112993,2021-03-27,20,PP261519200547,monthly,1,em_20210227_ak,email_1091366
386602504,2021-04-27,20,PP261519200547,monthly,2,em_20210227_ak,email_1091366
390910821,2021-05-27,20,PP261519200547,monthly,3,em_20210227_ak,email_1091366
377752711,2021-02-27,20,PP261519200552,once,0,em_20210227_ak,email_1091366
377752716,2021-02-27,20,PP261519200552,once,0,em_20210227_ak,email_1091359
377753072,2021-02-27,20,PP261519200580,once,0,em_20210227_ak,email_1091359
382113018,2021-03-27,20,PP261519200588,monthly,1,em_20210227_ak,email_1091359
386602527,2021-04-27,20,PP261519200588,monthly,2,em_20210227_ak,email_1091359
390910837,2021-05-27,20,PP261519200588,monthly,3,em_20210227_ak,email_1091359
377753173,2021-02-27,20,PP261519200588,monthly,0,em_20210227_ak,email_1091359
377753222,2021-02-27,20,PP261519200592,once,0,em_20210227_ak,email_1091353
377753367,2021-02-27,20,PP261519200602,once,0,em_20210227_ak,email_1091366
377753372,2021-02-27,20,PP261519200603,once,0,em_20210227_ak,email_1091353
377753373,2021-02-27,20,PP261519200603,once,0,em_20210227_ak,email_1091353
377753470,2021-02-27,20,PP261519200610,once,0,em_20210227_ak,email_1091353
377754204,2021-02-27,20,PP261519200670,once,0,em_20210227_ak,email_1091366
377754255,2021-02-27,20,PP261519200674,once,0,em_20210227_ak,email_1091353
377754311,2021-02-27,20,PP261519200680,once,0,em_20210227_ak,email_1091359
377754463,2021-02-27,20,PP261519200691,once,0,em_20210227_ak,email_1091353
377754473,2021-02-27,20,PP261519200692,once,0,em_20210227_ak,email_1091359
377754938,2021-02-27,20,PP261519200730,once,0,em_20210227_ak,email_1091366
377755245,2021-02-27,20,PP261519200754,once,0,em_20210227_ak,email_1091353
377755393,2021-02-27,20,PP261519200766,once,0,em_20210227_ak,email_1091353
377755458,2021-02-27,20,PP261519200771,once,0,em_20210227_ak,email_1091359
377755500,2021-02-27,20,PP261519200774,monthly,0,em_20210227_ak,email_1091359
377755581,2021-02-27,20,PP261519200779,once,0,em_20210227_ak,email_1091359
377755586,2021-02-27,20,PP261519200780,once,0,em_20210227_ak,email_1091353
377755733,2021-02-27,20,PP261519200790,once,0,em_20210227_ak,email_1091366
377756173,2021-02-27,20,PP261519200824,once,0,em_20210227_ak,email_1090088___subject_1468942
377756380,2021-02-27,20,PP261519200840,once,0,em_20210227_ak,email_1091359
377756471,2021-02-27,20,PP261519200848,once,0,em_20210227_ak,email_1091353
377756763,2021-02-27,20,PP261519200870,once,0,em_20210227_ak,email_1091359
377756819,2021-02-27,20,PP261519200875,once,0,em_20210227_ak,email_1091353
377756842,2021-02-27,20,PP261519200877,once,0,em_20210227_ak,email_1091353
377756843,2021-02-27,20,PP261519200877,once,0,em_20210227_ak,email_1090088___subject_1468941
377756933,2021-02-27,20,PP261519200884,once,0,em_20210227_ak,email_1091353
377756949,2021-02-27,20,PP261519200885,once,0,em_20210227_ak,email_1091353
377756980,2021-02-27,20,PP261519200888,once,0,em_20210227_ak,email_1091353
377757546,2021-02-27,20,PP261519200933,once,0,em_20210227_ak,email_1091353
377757670,2021-02-27,20,PP261519200943,once,0,em_20210227_ak,email_1091366
377758052,2021-02-27,20,PP261519200975,once,0,em_20210227_ak,email_1091353
377758188,2021-02-27,20,PP261519200985,once,0,em_20210227_ak,email_1091353
377758244,2021-02-27,20,PP261519200990,once,0,em_20210227_ak,email_1090088___subject_1468942
377758460,2021-02-27,20,PP261519201008,once,0,em_20210227_ak,email_1091353
377758609,2021-02-27,20,PP261519201019,once,0,em_20210227_ak,email_1091353
377758624,2021-02-27,20,PP261519201020,once,0,em_20210227_ak,email_1091353
377758944,2021-02-27,20,PP261519201046,once,0,em_20210227_ak,email_1091353
377759081,2021-02-27,20,PP261519201057,once,0,em_20210227_ak,email_1091359
377759438,2021-02-27,20,PP261519201085,once,0,em_20210227_ak,
377760284,2021-02-28,20,PP261519201150,once,0,em_20210227_ak,email_1091366
377760464,2021-02-28,20,PP261519201165,once,0,em_20210227_ak,email_1091359
377760723,2021-02-28,20,PP261519201185,once,0,em_20210227_ak,email_1091359
377760785,2021-02-28,20,PP261519201190,once,0,em_20210227_ak,email_1091353
377760924,2021-02-28,20,PP261519201201,once,0,em_20210227_ak,email_1091353
377761089,2021-02-28,20,PP261519201213,once,0,em_20210227_ak,email_1091359
377761102,2021-02-28,20,PP261519201214,once,0,em_20210227_ak,email_1091366
377761559,2021-02-28,20,PP261519201249,once,0,em_20210227_ak,email_1091353
377761597,2021-02-28,20,PP261519201252,once,0,em_20210227_ak,email_1091353
377761693,2021-02-28,20,PP261519201259,once,0,em_20210227_ak,email_1091353
377761769,2021-02-28,20,PP261519201265,once,0,em_20210227_ak,email_1091359
377762424,2021-02-28,20,PP261519201316,monthly,0,em_20210227_ak,email_1091359
377762457,2021-02-28,20,PP261519201319,once,0,em_20210227_ak,email_1091359
377762465,2021-02-28,20,PP261519201320,once,0,em_20210227_ak,email_1091366
377762540,2021-02-28,20,PP261519201326,once,0,em_20210227_ak,email_1091359
377762740,2021-02-28,20,PP261519201341,once,0,em_20210227_ak,email_1091359
377763224,2021-02-28,20,PP261519201379,monthly,0,em_20210227_ak,email_1091353
377764075,2021-02-28,20,PP261519201451,once,0,em_20210227_ak,email_1091366
377764343,2021-02-28,20,PP261519201474,once,0,em_20210227_ak,email_1091359
377764658,2021-02-28,20,PP261519201505,once,0,em_20210227_ak,email_1091366
377764681,2021-02-28,20,PP261519201507,once,0,em_20210227_ak,email_1091353
377773191,2021-02-28,20,PP261519201544,once,0,em_20210227_ak,email_1091353
377777470,2021-02-28,20,PP261519201545,once,0,em_20210227_ak,email_1090088___subject_1468940
377792851,2021-02-28,20,PP261519201550,once,0,em_20210227_ak,email_1091359
377806651,2021-02-28,20,PP261519201554,once,0,em_20210227_ak,email_1091353
377811596,2021-02-28,20,PP261519201556,once,0,em_20210227_ak,email_1091353
377828262,2021-02-28,20,PP261519201561,monthly,0,em_20210227_ak,email_1091366
377884946,2021-02-28,20,PP261519201583,once,0,em_20210227_ak,email_1091359
377894151,2021-02-28,20,PP261519201588,once,0,em_20210227_ak,email_1091359
377927945,2021-02-28,20,PP261519201602,once,0,em_20210227_ak,email_1091353
377957973,2021-02-28,20,PP261519201626,once,0,em_20210227_ak,email_1090088___subject_1468940
377959903,2021-02-28,20,PP261519201628,once,0,em_20210227_ak,email_1091359
377965958,2021-02-28,20,PP261519201634,once,0,em_20210227_ak,email_1091359
377969459,2021-02-28,20,PP261519201638,once,0,em_20210227_ak,email_1091353
377970020,2021-02-28,20,PP261519201639,once,0,em_20210227_ak,email_1091366
377986337,2021-02-28,20,PP261519201654,once,0,em_20210227_ak,email_1091359
378014598,2021-02-28,20,PP261519201673,once,0,em_20210227_ak,email_1091359
378024070,2021-02-28,20,PP261519201678,once,0,em_20210227_ak,email_1091359
378029000,2021-02-28,20,PP261519201743,once,0,em_20210227_ak,email_1091366
378029534,2021-02-28,20,PP261519201782,once,0,em_20210227_ak,email_1090088___subject_1468942
378029872,2021-02-28,20,PP261519201811,once,0,em_20210227_ak,email_1091353
378030139,2021-02-28,20,PP261519201829,once,0,em_20210227_ak,email_1091353
378030327,2021-02-28,20,PP261519201843,once,0,em_20210227_ak,email_1091353
378030636,2021-02-28,20,PP261519201868,once,0,em_20210227_ak,email_1091359
391079270,2021-05-28,20,PP261519201959,monthly,3,em_20210227_ak,email_1091353
382300040,2021-03-28,20,PP261519201959,monthly,1,em_20210227_ak,email_1091353
378031800,2021-02-28,20,PP261519201959,monthly,0,em_20210227_ak,email_1091353
386780747,2021-04-28,20,PP261519201959,monthly,2,em_20210227_ak,email_1091353
378032066,2021-02-28,20,PP261519201981,once,0,em_20210227_ak,email_1091353
378032472,2021-02-28,20,PP261519202012,once,0,em_20210227_ak,email_1091366
378032656,2021-02-28,20,PP261519202026,once,0,em_20210227_ak,email_1091353
378032652,2021-02-28,20,PP261519202026,once,0,em_20210227_ak,email_1090088___subject_1468941
378032729,2021-02-28,20,PP261519202032,once,0,em_20210227_ak,email_1091359
378033585,2021-02-28,20,PP261519202099,once,0,em_20210227_ak,email_1091366
378033580,2021-02-28,20,PP261519202099,once,0,em_20210227_ak,email_1091359
378033783,2021-02-28,20,PP261519202116,monthly,0,em_20210227_ak,email_1091353
378034599,2021-02-28,20,PP261519202180,once,0,em_20210227_ak,email_1091359
378035087,2021-02-28,20,PP261519202218,monthly,0,em_20210227_ak,email_1091353
378035757,2021-02-28,20,PP261519202271,once,0,em_20210227_ak,email_1090088___subject_1468942
378035897,2021-02-28,20,PP261519202281,once,0,em_20210227_ak,email_1091353
